gvkey,datadate,conm,ipodate,rdq,datacqtr,datafqtr,cusip,cik,TICKER,sic,addzip,exchg,fic,icaptq,atq,ltq,saleq,revtq,cogsq,xsgaq,oibdpq,oiadpq,ibq,txditcq,txdbq,itccy,oancfy,ivncfy,fincfy,sstky,prstkcy,dltisy,dltry,actq,lctq,invtq,dlcq,dlttq,mibq,mibtq,cheq,rectq,seqq,ceqq,niq,dpcy,dpq,wcapchy,capxy,sppey,xintq,ppentq,loq,xrdq,pstkrq,pstkq,cshoq,prccq,itccq,oancfq,ivncfq,fincfq,sstkq,prstkcq,dltisq,dltrq,dpcq,wcapchq,capxq,sppeq
6066,1973/12/31,INTL BUSINESS MACHINES CORP,,1974/1/15,1973.75,1973.75,459200101,51143,IBM,7370,10504,11,USA,9464.259,12289.5,3477.4770000000003,3240.216,3240.216,2605.2729999999997,4025.3759999999997,4362.59,2773.4590000000003,468.722,31.447,,,,,,,,,,5830.258000000001,2555.43,518.0,211.485,652.236,0.0,0.0,3322.0640000000003,1845.12,8812.023000000001,8812.023000000001,468.722,,1589.134,,,,30.573,5702.258000000001,238.352,,,0.0,146.713,246.7499,,,,,,,,,,,,
4839,1973/3/31,FORD MOTOR CO,,1973/5/1,1973.0,1973.0,345370860,37996,F,3711,48126,11,USA,7135.297,,,6122.6990000000005,6122.6990000000005,5092.0,238.4,792.3,673.0989999999999,360.7,,,,,,,,,,,,,,514.0,929.0,,,,,6206.297,6206.297,360.7,,119.2,,,,,,,,,0.0,100.919,63.3749,,,,,,,,,,,,
6066,1973/3/31,INTL BUSINESS MACHINES CORP,,1973/4/11,1973.0,1973.0,459200101,51143,IBM,7370,10504,11,USA,8624.88,,,2450.511,2450.511,,,,,340.13199999999995,,,,,,,,,,,,,,141.264,805.442,,,,,7819.438,7819.438,340.13199999999995,,,,,,17.829,,,,,0.0,116.61399999999999,431.4996,,,,,,,,,,,,
4839,1973/6/30,FORD MOTOR CO,,1973/7/27,1973.25,1973.25,345370860,37996,F,3711,48126,11,USA,7248.1990000000005,,,6274.6990000000005,6274.6990000000005,5220.7970000000005,256.2,797.7,675.202,394.2,,,,,,,,,,,,,,564.6,800.5,,,,,6447.6990000000005,6447.6990000000005,394.2,,122.5,,,,,,,,,0.0,99.595,54.6249,,,,,,,,,,,,
6066,1973/6/30,INTL BUSINESS MACHINES CORP,,1973/7/12,1973.25,1973.25,459200101,51143,IBM,7370,10504,11,USA,8728.731,,,2546.665,2546.665,,,,,356.718,,,,,,,,,,,,,,128.349,795.387,,,,,7933.344,7933.344,356.718,,,,,,22.846999999999998,,,,,0.0,146.067,316.9998,,,,,,,,,,,,
4839,1973/9/30,FORD MOTOR CO,,1973/10/24,1973.5,1973.5,345370860,37996,F,3711,48126,11,USA,7427.1990000000005,,,4986.1990000000005,4986.1990000000005,4472.7970000000005,239.9,273.5,149.202,95.0,,,,,,,,,,,,,,594.3,983.0,,,,,6444.1990000000005,6444.1990000000005,95.0,,124.3,,,,,,,,,0.0,99.59899999999999,59.8749,,,,,,,,,,,,
6066,1973/9/30,INTL BUSINESS MACHINES CORP,,1973/10/10,1973.5,1973.5,459200101,51143,IBM,7370,10504,11,USA,9328.963,,,2755.85,2755.85,,,,,409.895,,,,,,,,,,,,,,132.055,913.498,,,,,8415.465,8415.465,409.895,,,,,,25.809,,,,,0.0,146.338,257.9996,,,,,,,,,,,,
4839,1974/12/31,FORD MOTOR CO,,1975/2/19,1974.75,1974.75,345370860,37996,F,3711,48126,11,USA,7857.496999999999,14173.598,7792.8009999999995,6160.098000000001,6160.098000000001,5753.398,287.6,119.1,-23.4,22.1,504.1,,,,,,,,,,6841.1990000000005,5340.898,4253.0,1280.8,1476.7,139.5,139.5,605.9,1457.1,6241.297,6241.297,22.1,,142.5,,,,,4641.898,471.1,,,0.0,93.186,33.375,,,,,,,,,,,,
6066,1974/12/31,INTL BUSINESS MACHINES CORP,,1975/1/15,1974.75,1974.75,459200101,51143,IBM,7370,10504,11,USA,10446.093,14027.098,3916.801,3288.2709999999997,3288.2709999999997,3045.802,4758.555,4870.93,3162.935,446.538,36.054,,,,,,,,,,7010.023,3209.921,688.372,240.585,335.796,0.0,0.0,3805.136,2082.948,10110.296999999999,10110.296999999999,446.538,,1708.0,,,,16.315,6718.875,334.995,,,0.0,148.259,167.9999,,,,,,,,,,,,
4839,1974/3/31,FORD MOTOR CO,,1974/5/1,1974.0,1974.0,345370860,37996,F,3711,48126,11,USA,7431.999,,,5462.5,5462.5,4874.6990000000005,232.8,355.0,228.701,123.6,,,,,,,,,,,,,,783.4,1206.3,,,,,6225.6990000000005,6225.6990000000005,123.6,,126.3,,,,,,,,,0.0,93.561,49.1249,,,,,,,,,,,,
6066,1974/3/31,INTL BUSINESS MACHINES CORP,,1974/4/10,1974.0,1974.0,459200101,51143,IBM,7370,10504,11,USA,9775.626,,,3001.741,3001.741,,,,,431.264,,,,,,,,,,,,,,147.748,655.3639999999999,,,,,9120.261999999999,9120.261999999999,431.264,,,,,,21.399,,,,,0.0,147.013,235.7499,,,,,,,,,,,,
4839,1974/6/30,FORD MOTOR CO,,1974/7/31,1974.25,1974.25,345370860,37996,F,3711,48126,11,USA,7532.3,,,5973.797,5973.797,5287.098000000001,258.3,428.4,298.79900000000004,167.8,,,,,,,,,,,,,,702.5,1212.8,,,,,6319.5,6319.5,167.8,,129.6,,,,,,,,,0.0,93.571,48.9999,,,,,,,,,,,,
6066,1974/6/30,INTL BUSINESS MACHINES CORP,,1974/7/12,1974.25,1974.25,459200101,51143,IBM,7370,10504,11,USA,9720.48,,,3260.0370000000003,3260.0370000000003,,,,,482.56300000000005,,,,,,,,,,,,,,124.059,455.95300000000003,,,,,9264.527,9264.527,482.56300000000005,,,,,,15.555,,,,,0.0,147.36,212.7499,,,,,,,,,,,,
4839,1974/9/30,FORD MOTOR CO,,1974/10/31,1974.5,1974.5,345370860,37996,F,3711,48126,11,USA,7900.602,,,6024.1990000000005,6024.1990000000005,5530.797,253.3,240.1,107.70200000000001,47.4,,,,,,,,,,,,,,858.9,1468.2,138.8,138.8,,,6293.602,6293.602,47.4,,132.4,,,,,,,,,0.0,93.59,36.8749,,,,,,,,,,,,
6066,1974/9/30,INTL BUSINESS MACHINES CORP,,1974/10/14,1974.5,1974.5,459200101,51143,IBM,7370,10504,11,USA,10173.0,,,3125.243,3125.243,,,,,477.274,,,,,,,,,,,,,,174.613,358.16,,,,,9814.84,9814.84,477.274,,,,,,15.812999999999999,,,,,0.0,147.786,158.9999,,,,,,,,,,,,
4839,1975/12/31,FORD MOTOR CO,,1976/2/24,1975.75,1975.75,345370860,37996,F,3711,48126,11,USA,8056.3,14020.203000000001,7497.803000000001,6552.598000000001,6552.598000000001,5677.398,308.7,566.499,290.3,169.9,476.8,,,,,,,,,,6655.098000000001,4989.5,3806.8,812.5,1533.9,145.9,145.9,950.2,1333.7,6376.5,6376.5,169.9,,276.2,,,,48.0,5575.898,497.6,,,0.0,93.92,44.0,,,,,,,,,,,,
6066,1975/12/31,INTL BUSINESS MACHINES CORP,,1976/1/19,1975.75,1975.75,459200101,51143,IBM,7370,10504,11,USA,11710.916000000001,15530.503999999999,4114.7029999999995,4068.094,4068.094,3527.067,5664.895,5244.57,3422.9590000000003,588.639,44.82899999999999,,,,,,,,,,8114.741999999999,3362.914,740.699,214.266,295.115,0.0,0.0,4768.313,2300.134,11415.801000000001,11415.801000000001,588.639,,1821.62,,,,14.458,7041.684,411.847,,,0.0,149.845,224.2499,,,,,,,,,,,,
4839,1975/3/31,FORD MOTOR CO,,1975/4/30,1975.0,1975.0,345370860,37996,F,3711,48126,11,USA,7802.099,14171.402,7844.103,5093.6990000000005,5093.6990000000005,4721.0,244.9,127.79899999999999,-128.901,-105.8,,,,,,,,,,,6890.1990000000005,5494.602,4248.1990000000005,1554.3,1474.8,143.6,143.6,428.7,1688.4,6183.6990000000005,6183.6990000000005,-10.6,,256.7,,,,91.6,5611.602,874.7,,,0.0,93.215,37.125,,,,,,,,,,,,
6066,1975/3/31,INTL BUSINESS MACHINES CORP,,1975/4/10,1975.0,1975.0,459200101,51143,IBM,7370,10504,11,USA,10705.645,14797.503999999999,4408.7029999999995,3271.998,3271.998,,,,,437.223,36.736,,,,,,,,,,7605.719,3688.2140000000004,702.942,229.808,316.844,0.0,0.0,3972.422,2407.3579999999997,10388.801,10388.801,437.223,,,,,,18.102999999999998,6875.613,366.91,,,0.0,148.63,206.6249,,,,,,,,,,,,
4839,1975/6/30,FORD MOTOR CO,,1975/7/31,1975.25,1975.25,345370860,37996,F,3711,48126,11,USA,7864.401999999999,14237.503999999999,7858.401999999999,6281.1990000000005,6281.1990000000005,5619.8009999999995,235.7,425.69800000000004,176.59799999999998,107.1,,,,,,,,,,,6932.102,5478.602,4137.398,1267.2,1485.3,144.5,144.5,608.7,1623.9,6234.602,6234.602,107.1,,249.1,,,,76.6,5604.8009999999995,894.5,,,0.0,93.215,41.125,,,,,,,,,,,,
6066,1975/6/30,INTL BUSINESS MACHINES CORP,,1975/7/11,1975.25,1975.25,459200101,51143,IBM,7370,10504,11,USA,10754.79,15051.402,4596.5,3496.3320000000003,3496.3320000000003,,,,,468.77,37.874,,,,,,,,,,7617.594,3868.188,747.2339999999999,291.236,299.888,0.0,0.0,3966.09,2364.226,10454.902,10454.902,468.77,,,,,,15.922,7076.43,390.55400000000003,,,0.0,149.064,208.9999,,,,,,,,,,,,
4839,1975/9/30,FORD MOTOR CO,,1975/10/30,1975.5,1975.5,345370860,37996,F,3711,48126,11,USA,7891.5,14449.203000000001,8067.203,6081.598000000001,6081.598000000001,5498.6990000000005,247.4,335.49800000000005,98.399,56.3,,,,,,,,,,,7117.398,5661.5,3755.0,1239.4,1509.5,147.0,147.0,673.2,2104.7,6235.0,6235.0,56.3,,237.1,,,,84.8,5605.602,896.2,,,0.0,93.215,36.25,,,,,,,,,,,,
6066,1975/9/30,INTL BUSINESS MACHINES CORP,,1975/10/13,1975.5,1975.5,459200101,51143,IBM,7370,10504,11,USA,11309.095,15311.902,4295.5,3600.117,3600.117,,,,,495.245,37.366,,,,,,,,,,7857.238,3565.178,740.8539999999999,280.308,292.693,0.0,0.0,4319.594,2357.34,11016.402,11016.402,495.245,,,,,,14.124,7113.305,400.226,,,0.0,149.454,188.2499,,,,,,,,,,,,
4839,1976/12/31,FORD MOTOR CO,,1977/2/16,1976.75,1976.75,345370860,37996,F,3711,48126,11,USA,8678.6,15768.101999999999,8500.902,7211.898,7211.898,6352.5,363.2,496.19800000000004,228.998,170.6,508.1,,,,,,,,,,8242.5,5996.8009999999995,4356.0,619.8,1411.4,160.2,160.2,1664.1,1702.5,7107.0,7107.0,170.6,,267.2,,,,41.9,5579.8009999999995,584.6,,,0.0,94.17,61.5,,,,,,,,,,,,
6066,1976/12/31,INTL BUSINESS MACHINES CORP,,1977/1/17,1976.75,1976.75,459200101,51143,IBM,7370,10504,11,USA,13024.428,17723.305,4974.004,4518.707,4518.707,1653.281,1714.099,,1151.327,673.998,63.236999999999995,,,,,,,,,,9920.315999999999,4082.195,769.676,115.87799999999999,275.127,0.0,0.0,6156.258000000001,2625.985,12749.301000000001,12749.301000000001,673.998,,,,,,13.386,7340.871,553.479,,,0.0,150.695,279.1248,,,,,,,,,,,,
4839,1976/3/31,FORD MOTOR CO,,1976/4/30,1976.0,1976.0,345370860,37996,F,3711,48126,11,USA,8337.0,15077.503999999999,8270.304,7433.5,7433.5,6374.6990000000005,266.7,792.1010000000001,547.3009999999999,328.1,,,,,,,,,,,7706.5,5693.8009999999995,3787.0009999999997,679.9,1529.8,155.2,155.2,1600.0,1678.0,6652.0,6652.0,328.1,,244.8,,,,58.9,5514.8009999999995,1046.7,,,0.0,,56.9999,,,,,,,,,,,,
6066,1976/3/31,INTL BUSINESS MACHINES CORP,,1976/4/14,1976.0,1976.0,459200101,51143,IBM,7370,10504,11,USA,12057.835,16505.902,4736.3,3814.817,3814.817,1324.661,1562.979,,927.177,544.385,47.044,,,,,,,,,,9046.09,3982.445,718.314,,288.233,0.0,0.0,5465.023,2474.834,11769.601999999999,11769.601999999999,544.385,,,,,,10.012,7070.773,418.593,,,0.0,150.213,261.9998,,,,,,,,,,,,
4839,1976/6/30,FORD MOTOR CO,,1976/7/30,1976.25,1976.25,345370860,37996,F,3711,48126,11,USA,8729.301,15996.902,8798.701,7985.6990000000005,7985.6990000000005,6709.0,269.0,1007.699,755.8989999999999,441.9,,,,,,,,,,,8584.699,6173.1990000000005,3983.401,634.1,1531.1,159.4,159.4,2162.301,1839.4,7038.8009999999995,7038.8009999999995,441.9,,251.8,,,,57.0,5519.5,1094.4,,,0.0,,58.4999,,,,,,,,,,,,
6066,1976/6/30,INTL BUSINESS MACHINES CORP,,1976/7/15,1976.25,1976.25,459200101,51143,IBM,7370,10504,11,USA,12461.705,16942.102,4768.399,4013.514,4013.514,1411.0620000000001,1594.6889999999999,,1007.763,592.809,51.263000000000005,,,,,,,,,,9410.461,3980.0029999999997,700.623,,288.002,0.0,0.0,5650.246,2599.718,12173.703000000001,12173.703000000001,592.809,,,,,,9.777000000000001,7114.741999999999,449.04900000000004,,,0.0,150.596,276.7498,,,,,,,,,,,,
4839,1976/9/30,FORD MOTOR CO,,1976/10/28,1976.5,1976.5,345370860,37996,F,3711,48126,11,USA,8558.902,15528.805,8357.403,6208.5,6208.5,5629.3009999999995,267.6,311.599,54.699,42.5,,,,,,,,,,,8097.5,5862.8009999999995,4247.1990000000005,868.3,1387.5,163.3,163.3,1328.9,1876.7,7008.102,7008.102,42.5,,256.9,,,,58.8,5537.602,1107.1,,,0.0,,59.3749,,,,,,,,,,,,
6066,1976/9/30,INTL BUSINESS MACHINES CORP,,1976/10/14,1976.5,1976.5,459200101,51143,IBM,7370,10504,11,USA,12701.893999999998,17345.102,4922.5,3957.292,3957.292,1436.441,1537.547,,983.304,586.901,52.233999999999995,,,,,,,,,,9749.815999999999,4121.32,722.135,,279.29200000000003,0.0,0.0,5927.5740000000005,2623.525,12422.601999999999,12422.601999999999,586.901,,,,,,11.775,7165.8009999999995,469.708,,,0.0,150.64600000000002,281.3748,,,,,,,,,,,,
4839,1977/12/31,FORD MOTOR CO,,1978/2/17,1977.75,1977.75,345370860,37996,F,3711,48126,11,USA,9964.502,19241.305,10636.503,10127.402,10127.402,8809.699,382.7,935.003,637.703,393.2,542.2,,,,,,,,,,10872.402,7883.8009999999995,4914.0,681.1,1359.7,147.9,147.9,3371.5009999999997,2013.0,8456.902,8456.902,393.2,,297.3,,,,51.0,6207.5,850.8,,,0.0,118.43,45.75,,,,,,,,,,,,
6066,1977/12/31,INTL BUSINESS MACHINES CORP,,1978/1/17,1977.75,1977.75,459200101,51143,IBM,7370,10504,11,USA,12874.276000000002,18978.402,6359.901999999999,5038.117,5038.117,1738.4279999999999,1938.974,,1360.715,797.3789999999999,87.596,,,,,,,,,,10072.699,5208.594,993.613,172.407,255.77599999999998,0.0,0.0,5406.629,3104.349,12618.5,12618.5,797.3789999999999,,,,,,11.478,7889.3240000000005,808.003,,,0.0,147.471,273.4998,,,,,,,,,,,,
4839,1977/3/31,FORD MOTOR CO,,1977/4/28,1977.0,1977.0,345370860,37996,F,3711,48126,11,USA,9091.302,17190.004,9506.002,9213.801,9213.801,7811.901999999999,287.3,1114.598,853.8989999999999,482.7,,,,,,,,,,,9583.5,6970.1990000000005,4433.898,600.1,1407.3,166.9,166.9,2333.801,2217.901,7517.102,7517.102,482.7,,260.7,,,,50.2,5630.0,1128.5,,,0.0,,54.125,,,,,,,,,,,,
6066,1977/3/31,INTL BUSINESS MACHINES CORP,,1977/4/14,1977.0,1977.0,459200101,51143,IBM,7370,10504,11,USA,12478.612,17673.305,5459.703,4090.295,4090.295,1405.806,1720.636,,963.8530000000001,573.3430000000001,67.965,,,,,,,,,,9656.492,4536.504,748.204,,265.01,0.0,0.0,5437.805,2961.313,12213.601999999999,12213.601999999999,573.3430000000001,,,,,,9.02,7137.887,590.224,,,0.0,148.119,276.4998,,,,,,,,,,,,
4839,1977/6/30,FORD MOTOR CO,,1977/7/29,1977.25,1977.25,345370860,37996,F,3711,48126,11,USA,9518.3,17890.805,9762.305,9710.902,9710.902,8254.0,312.4,1144.502,869.002,530.4,,,,,,,,,,,10042.902,7179.8009999999995,4607.8009999999995,607.2,1389.8,161.5,161.5,3007.901,1935.3010000000002,7967.0,7967.0,530.4,,275.5,,,,45.3,5782.8009999999995,1192.7,,,0.0,,46.875,,,,,,,,,,,,
6066,1977/6/30,INTL BUSINESS MACHINES CORP,,1977/7/18,1977.25,1977.25,459200101,51143,IBM,7370,10504,11,USA,12752.361,17828.703,5337.401999999999,4419.07,4419.07,1567.139,1717.626,,1134.305,658.33,73.065,,,,,,,,,,9535.476999999999,4375.477,794.41,,261.06,0.0,0.0,5129.852,2987.573,12491.301000000001,12491.301000000001,658.33,,,,,,9.413,7377.398,627.807,,,0.0,148.121,263.9999,,,,,,,,,,,,
4839,1977/9/30,FORD MOTOR CO,,1977/10/27,1977.5,1977.5,345370860,37996,F,3711,48126,11,USA,9664.101,18313.902,10001.801,8789.402,8789.402,7818.1990000000005,303.3,667.903,385.00300000000004,266.5,,,,,,,,,,,10255.801,7404.6990000000005,4784.0,578.4,1352.0,156.8,156.8,1539.3,3397.401,8155.3009999999995,8155.3009999999995,266.5,,282.9,,,,46.2,5961.0,1245.1,,,0.0,,46.25,,,,,,,,,,,,
6066,1977/9/30,INTL BUSINESS MACHINES CORP,,1977/10/14,1977.5,1977.5,459200101,51143,IBM,7370,10504,11,USA,13036.2,18221.504,5447.102,4585.695,4585.695,1587.21,1799.844,,1198.641,690.362,77.695,,,,,,,,,,9663.121,4447.109,810.363,,261.798,0.0,0.0,5240.960999999999,3055.32,12774.402,12774.402,690.362,,,,,,10.439,7597.848000000001,660.456,,,0.0,148.024,260.9998,,,,,,,,,,,,
4839,1978/12/31,FORD MOTOR CO,,1979/2/20,1978.75,1978.75,345370860,37996,F,3711,48126,11,USA,10982.501,22101.406000000003,12263.405,11246.0,11246.0,10013.902,420.9,811.198,452.298,281.5,763.3,,,,,,,,,,12370.601999999999,9278.0,5647.1990000000005,865.6,1144.5,151.7,151.7,3799.0009999999997,2105.601,9686.301,9686.301,281.5,,358.9,,,,52.1,7418.5,1077.6,,0.0,0.0,119.536,42.125,,,,,,,,,,,,
6066,1978/12/31,INTL BUSINESS MACHINES CORP,,1979/1/16,1978.75,1978.75,459200101,51143,IBM,7370,10504,11,USA,13779.136,20771.406000000003,7277.804,6438.555,6438.555,2342.333,2288.377,,1807.845,1014.39,109.882,,,,,,,,,,10320.902,5810.121,1561.382,241.484,285.534,0.0,0.0,4030.6859999999997,4134.457,13493.601999999999,13493.601999999999,1014.39,,,,,,15.026,9302.226999999999,1072.226,,0.0,0.0,145.81,298.4999,,,,,,,,,,,,
4839,1978/3/31,FORD MOTOR CO,,1978/5/1,1978.0,1978.0,345370860,37996,F,3711,48126,11,USA,10343.099,20276.402,11294.403,9969.301,9969.301,8543.101999999999,336.6,1089.599,788.5989999999999,466.2,,,,,,,,,,,11682.0,8436.301,5226.5,709.8,1361.1,151.3,151.3,3328.7009999999996,2384.801,8830.699,8830.699,466.2,,301.0,,,,55.4,6404.0,1497.0,,0.0,0.0,,45.5,,,,,,,,,,,,
6066,1978/3/31,INTL BUSINESS MACHINES CORP,,1978/4/13,1978.0,1978.0,459200101,51143,IBM,7370,10504,11,USA,13152.133999999998,19368.305,6467.903,4431.875,4431.875,1563.515,1864.356,,1004.0039999999999,589.016,89.338,,,,,,,,,,10052.699,5225.113,988.645,,251.732,0.0,0.0,4915.984,3427.3709999999996,12900.402,12900.402,589.016,,,,,,11.038,8267.23,901.6339999999999,,,0.0,146.30200000000002,235.4999,,,,,,,,,,,,
4839,1978/6/30,FORD MOTOR CO,,1978/7/28,1978.25,1978.25,345370860,37996,F,3711,48126,11,USA,10767.502,21075.605,11648.503,11895.5,11895.5,10298.703000000001,378.0,1218.797,898.297,539.8,,,,,,,,,,,12101.301000000001,8694.101999999999,4866.8009999999995,605.7,1340.4,149.0,149.0,4051.401,2514.901,9278.101999999999,9278.101999999999,539.8,,320.5,,,,47.6,6762.3009999999995,1614.0,,0.0,0.0,,46.625,,,,,,,,,,,,
6066,1978/6/30,INTL BUSINESS MACHINES CORP,,1978/7/17,1978.25,1978.25,459200101,51143,IBM,7370,10504,11,USA,13263.196000000002,19114.105,6103.203,4921.335999999999,4921.335999999999,1737.309,1963.5220000000002,,1220.505,691.2389999999999,93.316,,,,,,,,,,9380.02,4856.039000000001,1163.649,189.248,252.294,0.0,0.0,3864.855,3564.225,13010.902,13010.902,691.2389999999999,,,,,,13.675,8687.371,901.63,,,0.0,145.73,257.2499,,,,,,,,,,,,
4839,1978/9/30,FORD MOTOR CO,,1978/10/27,1978.5,1978.5,345370860,37996,F,3711,48126,11,USA,10818.4,21281.202999999998,11626.403,9673.301,9673.301,8595.601999999999,355.1,722.5989999999999,389.29900000000004,301.4,,,,,,,,,,,11926.101999999999,8785.902,5321.102,749.4,1163.6,146.3,146.3,1934.0,3821.5009999999997,9508.5,9508.5,301.4,,333.3,,,,39.7,7081.0,1676.9,,0.0,0.0,,45.5,,,,,,,,,,,,
6066,1978/9/30,INTL BUSINESS MACHINES CORP,,1978/10/13,1978.5,1978.5,459200101,51143,IBM,7370,10504,11,USA,13661.748,19949.105,6542.601,5284.316,5284.316,1840.868,2034.874,,1408.5739999999998,815.923,98.714,,,,,,,,,,9779.988000000001,5182.695,1261.211,225.92,255.24400000000003,0.0,0.0,3839.275,3944.298,13406.503999999999,13406.503999999999,815.923,,,,,,15.436,9059.0,1005.882,,,0.0,145.778,276.9999,,,,,,,,,,,,
1690,1979/12/31,APPLE INC,1980/12/12,,1979.75,1980.0,37833100,320193,AAPL,3663,95014,14,USA,12.571,24.636,12.262,19.54,19.54,10.545,3.8169999999999997,,5.178,2.647,0.376,,,,,,,,,,23.052,11.689,8.088,,0.19699999999999998,,,4.968,9.92,12.374,12.374,2.647,,,,,,0.004,1.188,0.0,,0.0,0.0,43.575,,,,,,,,,,,,,
4839,1979/12/31,FORD MOTOR CO,,1980/2/22,1979.75,1979.75,345370860,37996,F,3711,48126,11,USA,11840.603000000001,23524.605,12958.601999999999,10003.601999999999,10003.601999999999,9234.402,477.0,292.199,-161.5,-41.0,1046.2,,,,,,,,,,11571.301000000001,9263.0,5891.898,1190.4,1274.6,145.3,145.3,2192.601,2723.7009999999996,10420.703000000001,10420.703000000001,-41.0,,453.7,,,,70.3,9227.0,1374.8,,0.0,0.0,120.178,32.0,,,,,,,,,,,,
6066,1979/12/31,INTL BUSINESS MACHINES CORP,,1980/1/16,1979.75,1979.75,459200101,51143,IBM,7370,10504,11,USA,16550.561,24530.0,9568.796999999999,6828.648,6828.648,2582.5229999999997,2494.3579999999997,,1751.767,1008.283,139.349,,,,,,,,,,10850.801000000001,6444.887,1841.7910000000002,932.7289999999999,1589.358,0.0,0.0,3771.223,4671.313,14961.203000000001,14961.203000000001,1008.283,,,,,,69.757,12193.0,1395.144,,0.0,0.0,583.595,64.375,,,,,,,,,,,,
4839,1979/3/31,FORD MOTOR CO,,1979/4/30,1979.0,1979.0,345370860,37996,F,3711,48126,11,USA,11288.701000000001,24082.906000000003,13754.905,12581.703000000001,12581.703000000001,10861.301000000001,413.6,1306.802,925.002,594.8,,,,,,,,,,,13859.503999999999,10806.601999999999,5866.398,1123.1,960.7,151.2,151.2,4065.7009999999996,3001.0009999999997,10176.801,10176.801,594.8,,381.8,,,,53.6,7679.898,1987.601,,0.0,0.0,,43.875,,,,,,,,,,,,
6066,1979/3/31,INTL BUSINESS MACHINES CORP,,1979/4/12,1979.0,1979.0,459200101,51143,IBM,7370,10504,11,USA,14412.935,21367.504,7220.203,5295.262,5295.262,1861.27,2281.224,,1152.768,666.837,117.73200000000001,,,,,,,,,,10300.5,5673.602,1575.568,253.56,265.634,0.0,0.0,3750.5490000000004,4230.473,14147.301000000001,14147.301000000001,666.837,,,,,,18.008,9842.891,1163.261,,0.0,0.0,145.817,315.4996,,,,,,,,,,,,
4839,1979/6/30,FORD MOTOR CO,,1979/7/26,1979.25,1979.25,345370860,37996,F,3711,48126,11,USA,11689.601999999999,24724.906000000003,13996.704,11912.601999999999,11912.601999999999,10515.203000000001,388.0,1009.398,621.999,512.4,,,,,,,,,,,14079.503999999999,10776.301000000001,5901.602,1120.6,961.4,150.3,150.3,4707.398,2515.801,10577.902,10577.902,512.4,,387.4,,,,55.1,8146.401999999999,2259.0,,0.0,0.0,,42.625,,,,,,,,,,,,
6066,1979/6/30,INTL BUSINESS MACHINES CORP,,1979/7/13,1979.25,1979.25,459200101,51143,IBM,7370,10504,11,USA,14583.702,22030.906000000003,7715.105,5354.953,5354.953,1980.5839999999998,2219.794,,1154.575,667.4639999999999,118.676,,,,,,,,,,10077.699,6113.6759999999995,1648.5529999999999,756.4739999999999,267.901,0.0,0.0,3350.8259999999996,4191.3279999999995,14315.801000000001,14315.801000000001,667.4639999999999,,,,,,18.636,10644.703000000001,1214.839,,0.0,0.0,583.521,73.375,,,,,,,,,,,,
4839,1979/9/30,FORD MOTOR CO,,1979/10/23,1979.5,1979.5,345370860,37996,F,3711,48126,11,USA,12013.6,24524.605,13799.905,9015.801,9015.801,8679.601999999999,423.2,-87.001,-468.501,103.1,,,,,,,,,,,13212.601999999999,10280.402,6172.3009999999995,1677.4,1288.9,145.7,145.7,2644.2009999999996,3849.6009999999997,10579.0,10579.0,103.1,,381.5,,,,67.8,8747.301,2230.601,,0.0,0.0,,43.75,,,,,,,,,,,,
6066,1979/9/30,INTL BUSINESS MACHINES CORP,,1979/10/12,1979.5,1979.5,459200101,51143,IBM,7370,10504,11,USA,14728.685,23065.406000000003,8608.902,5383.906,5383.906,1988.5810000000001,2209.991,,1185.3339999999998,668.675,128.795,,,,,,,,,,10060.902,6895.793000000001,1705.0810000000001,1426.4279999999999,272.181,0.0,0.0,3171.461,4302.777,14456.503999999999,14456.503999999999,668.675,,,,,,34.086,11568.601999999999,1312.191,,0.0,0.0,583.374,67.7499,,,,,,,,,,,,
1690,1980/12/31,APPLE INC,1980/12/12,,1980.75,1981.0,37833100,320193,AAPL,3663,95014,14,USA,131.805,162.122,31.116999999999997,67.62100000000001,67.62100000000001,36.868,14.69,16.063,14.914000000000001,7.421,1.4509999999999998,,,,,,,,,,145.72,28.866,38.051,,0.8,0.0,0.0,74.688,32.484,131.005,131.005,7.421,,1.149,,,,0.387,9.228,0.0,,0.0,0.0,54.622,34.125,,,,,,,,,,,,
4839,1980/12/31,FORD MOTOR CO,,1981/2/20,1980.75,1980.75,345370860,37996,F,3711,48126,11,USA,10762.2,24347.605,15644.205,10192.601999999999,10192.601999999999,9559.402,563.9,69.29899999999999,-491.7,-316.8,1069.0,,,,,,,,,,11559.0,11072.0,5129.602,2405.601,2058.8,135.9,135.9,2587.201,2998.1009999999997,8567.5,8567.5,-316.8,,561.0,,,,147.4,10025.902,1444.4,,0.0,0.0,120.275,20.0,,,,,,,,,,,,
6066,1980/12/31,INTL BUSINESS MACHINES CORP,,1981/1/19,1980.75,1980.75,459200101,51143,IBM,7370,10504,11,USA,18552.004,26703.007999999998,10250.004,7805.316,7805.316,3146.565,2717.4359999999997,,1941.315,1232.8239999999998,182.0,,,,,,,,,,9925.0,6526.0,2293.0,591.0,2099.0,0.0,0.0,2112.0,4877.0,16453.004,16453.004,1232.8239999999998,,,,,,126.93799999999999,15017.003999999999,1443.0,,0.0,0.0,583.807,67.8749,,,,,,,,,,,,
